taxon_oid	Genome.Name	Status	Domain	Taxon.Object.ID	NCBI.Taxon.ID	Phylum	Class	Gene.Count	GC	Genome.Size
2630968507	Bacillus thuringiensis Al Hakam	Finished	Bacteria	2630968507	412694	Firmicutes	Bacilli	5861	0.36	5676963
639633008	Bacillus thuringiensis Al Hakam	Finished	Bacteria	639633008	412694	Firmicutes	Bacilli	5050	0.35	5313030
646564510	Bacillus thuringiensis BMB171	Finished	Bacteria	646564510	714359	Firmicutes	Bacilli	5495	0.35	5643051
2687453217	Bacillus thuringiensis Bc601	Finished	Bacteria	2687453217	1428	Firmicutes	Bacilli	6440	0.35	6111291
2687453290	Bacillus thuringiensis Bt185	Finished	Bacteria	2687453290	1428	Firmicutes	Bacilli	6513	0.35	6390500
643886171	Bacillus thuringiensis Bt407	Finished	Bacteria	643886171	527021	Firmicutes	Bacilli	6425	0.35	6008143
2522572172	Bacillus thuringiensis Bt407	Finished	Bacteria	2522572172	527021	Firmicutes	Bacilli	6590	0.35	6134344
2684622568	Bacillus thuringiensis CTC	Finished	Bacteria	2684622568	1428	Firmicutes	Bacilli	5525	0.35	5352926
2521172680	Bacillus thuringiensis HD-771	Finished	Bacteria	2521172680	1218175	Firmicutes	Bacilli	6704	0.35	6438373
2518645577	Bacillus thuringiensis HD-789	Finished	Bacteria	2518645577	1217737	Firmicutes	Bacilli	6626	0.35	6334630
2627854229	Bacillus thuringiensis HD1002	Finished	Bacteria	2627854229	1452729	Firmicutes	Bacilli	6938	0.35	6572702
2654587517	Bacillus thuringiensis HD1011	Finished	Bacteria	2654587517	1428	Firmicutes	Bacilli	5416	0.35	5232696
2687453486	Bacillus thuringiensis HD12	Finished	Bacteria	2687453486	1428	Firmicutes	Bacilli	6830	0.35	6490457
2648501227	Bacillus thuringiensis HD571	Finished	Bacteria	2648501227	1428	Firmicutes	Bacilli	5437	0.35	5256240
2654588026	Bacillus thuringiensis HD571 null replaces 100911	Finished	Bacteria	2654588026	1428	Firmicutes	Bacilli	5515	0.35	5312179
2645727883	Bacillus thuringiensis HD682	Finished	Bacteria	2645727883	1428	Firmicutes	Bacilli	5384	0.35	5213295
2654588056	Bacillus thuringiensis HD682 null replaces 100887	Finished	Bacteria	2654588056	1428	Firmicutes	Bacilli	5489	0.35	5291389
2648501717	Bacillus thuringiensis HS18-1	Finished	Bacteria	2648501717	1428	Firmicutes	Bacilli	5463	0.35	5292526
2654588002	Bacillus thuringiensis HS18-1 null replaces 98193	Finished	Bacteria	2654588002	1428	Firmicutes	Bacilli	6578	0.35	6403459
2695420987	Bacillus thuringiensis KNU-07	Finished	Bacteria	2695420987	1428	Firmicutes	Bacilli	6449	0.35	6152737
2521172701	Bacillus thuringiensis MC28	Finished	Bacteria	2521172701	1195464	Firmicutes	Bacilli	6679	0.35	6694533
2718218482	Bacillus thuringiensis MYBT18246	Finished	Bacteria	2718218482	1428	Firmicutes	Bacilli	7344	0.35	6752488
2561511152	Bacillus thuringiensis YBT-1518	Finished	Bacteria	2561511152	529122	Firmicutes	Bacilli	6877	0.35	6672921
2648501425	Bacillus thuringiensis YC-10	Finished	Bacteria	2648501425	1428	Firmicutes	Bacilli	6024	0.35	5675007
2654588007	Bacillus thuringiensis YC-10 null replaces 98239	Finished	Bacteria	2654588007	1428	Firmicutes	Bacilli	7159	0.35	6784135
2671180266	Bacillus thuringiensis YWC2-8	Finished	Bacteria	2671180266	1428	Firmicutes	Bacilli	6578	0.35	6227942
637000023	Bacillus thuringiensis konkukian sv. H34 97-27	Finished	Bacteria	637000023	281309	Firmicutes	Bacilli	5452	0.35	5314794
2648501181	Bacillus thuringiensis sv. Indiana HD521	Finished	Bacteria	2648501181	180850	Firmicutes	Bacilli	5560	0.35	5429688
2654588052	Bacillus thuringiensis sv. Indiana HD521 null replaces 81812	Finished	Bacteria	2654588052	180850	Firmicutes	Bacilli	6309	0.35	6198448
2636415423	Bacillus thuringiensis sv. Kurstaki HD 1	Finished	Bacteria	2636415423	29339	Firmicutes	Bacilli	7194	0.35	6859374
2687453365	Bacillus thuringiensis sv. alesti BGSC 4C1	Finished	Bacteria	2687453365	1440	Firmicutes	Bacilli	6058	0.35	5818118
651053003	Bacillus thuringiensis sv. chinensis CT-43	Finished	Bacteria	651053003	541229	Firmicutes	Bacilli	6330	0.35	6151150
2718217994	Bacillus thuringiensis sv. coreanensis ST7	Finished	Bacteria	2718217994	180843	Firmicutes	Bacilli	6753	0.35	6286121
650377908	Bacillus thuringiensis sv. finitimus YBT-020	Finished	Bacteria	650377908	930170	Firmicutes	Bacilli	5931	0.35	5682383
2630968894	Bacillus thuringiensis sv. galleriae 4G5	Finished	Bacteria	2630968894	29338	Firmicutes	Bacilli	7036	0.35	6742233
2585427662	Bacillus thuringiensis sv. kurstaki HD-1	Finished	Bacteria	2585427662	1261129	Firmicutes	Bacilli	6920	0.35	6766594
2561511198	Bacillus thuringiensis sv. kurstaki HD73	Finished	Bacteria	2561511198	1279365	Firmicutes	Bacilli	6334	0.35	5908575
2576861478	Bacillus thuringiensis sv. kurstaki YBT-1520	Finished	Bacteria	2576861478	570416	Firmicutes	Bacilli	6699	0.35	6580536
2597490277	Bacillus thuringiensis sv. kurstaki YBT-1520	Finished	Bacteria	2597490277	570416	Firmicutes	Bacilli	6757	0.35	6520413
2630968597	Bacillus thuringiensis sv. morrisoni BGSC 4AA1	Finished	Bacteria	2630968597	1441	Firmicutes	Bacilli	6400	0.35	6179896
2561511195	Bacillus thuringiensis sv. thuringiensis IS5056	Finished	Bacteria	2561511195	1286404	Firmicutes	Bacilli	7046	0.35	6771593
2684623201	Bacillus thuringiensis sv. tolworthi tolworthi_1	Finished	Bacteria	2684623201	1442	Firmicutes	Bacilli	7167	0.35	6870591
2558309069	Bacillus toyonensis BCT-7112	Finished	Bacteria	2558309069	1415784	Firmicutes	Bacilli	5075	0.36	5025419
2734482180	Bacillus velezensis 9D-6	Finished	Bacteria	2734482180	492670	Firmicutes	Bacilli	3942	0.46	3963726
2519899543	Bacillus velezensis AS43.3	Finished	Bacteria	2519899543	1225788	Firmicutes	Bacilli	3979	0.47	3961368
2511231119	Bacillus velezensis CAU B946	Finished	Bacteria	2511231119	1114958	Firmicutes	Bacilli	3948	0.47	4019861
2648501154	Bacillus velezensis G341	Finished	Bacteria	2648501154	492670	Firmicutes	Bacilli	4021	0.46	4009746
2716884866	Bacillus velezensis LS69	Finished	Bacteria	2716884866	492670	Firmicutes	Bacilli	3792	0.46	3917761
2716884863	Bacillus velezensis S3-1	Finished	Bacteria	2716884863	492670	Firmicutes	Bacilli	3807	0.46	3929772
2687453157	Bacillus velezensis SB1216	Finished	Bacteria	2687453157	492670	Firmicutes	Bacilli	3787	0.47	3814720
2576861459	Bacillus velezensis SQR9	Finished	Bacteria	2576861459	1423138	Firmicutes	Bacilli	4171	0.46	4117023
2563366598	Bacillus velezensis TrigoCor1448	Finished	Bacteria	2563366598	1449088	Firmicutes	Bacilli	3857	0.47	3957904
2541047086	Bacillus velezensis UCMB5033	Finished	Bacteria	2541047086	1338518	Firmicutes	Bacilli	4095	0.46	4071167
2541047004	Bacillus velezensis UCMB5113	Finished	Bacteria	2541047004	1150476	Firmicutes	Bacilli	3854	0.47	3889532
2513237190	Bacillus velezensis YAU B9601-Y2	Finished	Bacteria	2513237190	1155777	Firmicutes	Bacilli	4110	0.46	4242774
2721755502	Bacillus weihaiensis Alg07	Finished	Bacteria	2721755502	1547283	Firmicutes	Bacilli	4342	0.36	4361276
641228477	Bacillus weihenstephanensis KBAB4	Finished	Bacteria	641228477	315730	Firmicutes	Bacilli	5983	0.35	5872743
2623621013	Bacillus weihenstephanensis WSBC 10204	Finished	Bacteria	2623621013	86662	Firmicutes	Bacilli	5685	0.35	5608349
2721755807	Bacillus xiamenensis VV3	Finished	Bacteria	2721755807	1178537	Firmicutes	Bacilli	3844	0.42	3637729
2718217776	Bacteroides caecimuris I48	Finished	Bacteria	2718217776	1796613	Bacteroidetes	Bacteroidia	4176	0.43	4839918
2671181191	Bacteroides cellulosilyticus WH2	Finished	Bacteria	2671181191	246787	Bacteroidetes	Bacteroidia	5567	0.43	7084828
2675903348	Bacteroides dorei CL03T12C01	Finished	Bacteria	2675903348	997877	Bacteroidetes	Bacteroidia	4477	0.42	5310365
650377910	Bacteroides fragilis 638R	Finished	Bacteria	650377910	862962	Bacteroidetes	Bacteroidia	4417	0.43	5373121
2687453203	Bacteroides fragilis BE1	Finished	Bacteria	2687453203	817	Bacteroidetes	Bacteroidia	4321	0.43	5188967
2648501423	Bacteroides fragilis BOB25	Finished	Bacteria	2648501423	817	Bacteroidetes	Bacteroidia	4489	0.43	5282232
637000024	Bacteroides fragilis NCTC 9343	Finished	Bacteria	637000024	272559	Bacteroidetes	Bacteroidia	4403	0.43	5241700
2718218416	Bacteroides fragilis S14	Finished	Bacteria	2718218416	817	Bacteroidetes	Bacteroidia	4070	0.43	4902215
637000025	Bacteroides fragilis YCH46	Finished	Bacteria	637000025	295405	Bacteroidetes	Bacteroidia	4730	0.43	5310990
649633012	Bacteroides helcogenes P 36-108, DSM 20613	Finished	Bacteria	649633012	693979	Bacteroidetes	Bacteroidia	3436	0.45	3998906
2684623200	Bacteroides ovatus ATCC 8483	Finished	Bacteria	2684623200	411476	Bacteroidetes	Bacteroidia	5013	0.42	6472489
649633013	Bacteroides salanitronis BL78, DSM 18170	Finished	Bacteria	649633013	667015	Bacteroidetes	Bacteroidia	3838	0.46	4308663
637000026	Bacteroides thetaiotaomicron VPI-5482	Finished	Bacteria	637000026	226186	Bacteroidetes	Bacteroidia	4917	0.43	6293399
640753008	Bacteroides vulgatus ATCC 8482	Finished	Bacteria	640753008	435590	Bacteroidetes	Bacteroidia	4195	0.42	5163189
2687453192	Bacteroides vulgatus mpk	Finished	Bacteria	2687453192	821	Bacteroidetes	Bacteroidia	4966	0.42	5165891
650377911	Bacteroides xylanisolvens XB1A	Finished	Bacteria	650377911	657309	Bacteroidetes	Bacteroidia	4466	0.42	5976145
2509276067	Barnesiella viscericola C46, DSM 18177	Finished	Bacteria	2509276067	880074	Bacteroidetes	Bacteroidia	2586	0.52	3076856
2526164707	Bartonella australis Aust/NH1	Finished	Bacteria	2526164707	1094489	Proteobacteria	Alphaproteobacteria	1313	0.42	1596490
2721755463	Bartonella bacilliformis ATCC 35685D-5	Finished	Bacteria	2721755463	774	Proteobacteria	Alphaproteobacteria	1291	0.38	1443404
639633009	Bartonella bacilliformis KC583	Finished	Bacteria	639633009	360095	Proteobacteria	Alphaproteobacteria	1377	0.38	1445021
2513237257	Bartonella birtlesii (B. birtlesii ordered genome)	Finished	Bacteria	2513237257	1094552	Proteobacteria	Alphaproteobacteria	1753	0.38	1856291
649633014	Bartonella clarridgeiae 73	Finished	Bacteria	649633014	696125	Proteobacteria	Alphaproteobacteria	1393	0.36	1522743
644736328	Bartonella grahamii as4aup	Finished	Bacteria	644736328	634504	Proteobacteria	Alphaproteobacteria	1816	0.38	2369520
2585427673	Bartonella henselae BM1374163	Finished	Bacteria	2585427673	38323	Proteobacteria	Alphaproteobacteria	1658	0.38	1905383
2654587602	Bartonella henselae BM1374164	Finished	Bacteria	2654587602	38323	Proteobacteria	Alphaproteobacteria	1658	0.38	1905383
2585427667	Bartonella henselae BM1374165	Finished	Bacteria	2585427667	38323	Proteobacteria	Alphaproteobacteria	1726	0.38	1975503
637000027	Bartonella henselae Houston-1	Finished	Bacteria	637000027	283166	Proteobacteria	Alphaproteobacteria	1671	0.38	1931047
2518645543	Bartonella quintana RM-11	Finished	Bacteria	2518645543	1225179	Proteobacteria	Alphaproteobacteria	1251	0.39	1587646
637000028	Bartonella quintana Toulouse	Finished	Bacteria	637000028	283165	Proteobacteria	Alphaproteobacteria	1359	0.39	1581384
2588253764	Bartonella tribocorum BM1374166	Finished	Bacteria	2588253764	85701	Proteobacteria	Alphaproteobacteria	2351	0.39	2631180
641228478	Bartonella tribocorum CIP 105476	Finished	Bacteria	641228478	382640	Proteobacteria	Alphaproteobacteria	2169	0.39	2642404
2526164714	Bartonella vinsonii berkhoffii Winnie	Finished	Bacteria	2526164714	1094497	Proteobacteria	Alphaproteobacteria	1484	0.39	1802699
2597490181	Basilea psittacipulmonis DSM 24701	Finished	Bacteria	2597490181	1072685	Proteobacteria	Betaproteobacteria	1705	0.4	1959069
637000029	Baumannia cicadellinicola Hc	Finished	Bacteria	637000029	374463	Proteobacteria	Gammaproteobacteria	655	0.33	686194
2576861479	Bdellovibrio bacteriovorus 109J	Finished	Bacteria	2576861479	959	Proteobacteria	Oligoflexia	3641	0.51	3830427
637000030	Bdellovibrio bacteriovorus HD100	Finished	Bacteria	637000030	264462	Proteobacteria	Oligoflexia	3636	0.51	3782950
2634166446	Bdellovibrio bacteriovorus HD100 merdel	Finished	Bacteria	2634166446	959	Proteobacteria	Oligoflexia	3506	0.51	3665330
2519103098	Bdellovibrio bacteriovorus Tiberius	Finished	Bacteria	2519103098	1069642	Proteobacteria	Oligoflexia	3779	0.5	3988594
2503198011	Bdellovibrio bacteriovorus W	Finished	Bacteria	2503198011	765869	Proteobacteria	Oligoflexia	2842	0.43	3006992
2541047022	Bdellovibrio exovorus JSS	Finished	Bacteria	2541047022	1184267	Proteobacteria	Oligoflexia	2656	0.42	2657893
2645727617	Beggiatoa leptomitiformis D-402	Finished	Bacteria	2645727617	319938	Proteobacteria	Gammaproteobacteria	3681	0.4	4265296
2654588010	Beggiatoa leptomitiformis D-402 null replaces 100909	Finished	Bacteria	2654588010	319938	Proteobacteria	Gammaproteobacteria	3687	0.41	4271481
641522606	Beijerinckia indica indica ATCC 9039	Finished	Bacteria	641522606	395963	Proteobacteria	Alphaproteobacteria	3850	0.57	4418616
2509276058	Belliella baltica DSM 15883	Finished	Bacteria	2509276058	866536	Bacteroidetes	Cytophagia	3879	0.37	4196595
2509276059	Bernardetia litoralis DSM 6794	Finished	Bacteria	2509276059	880071	Bacteroidetes	Cytophagia	4090	0.31	4919337
2721755606	Betaproteobacteria bacterium GR16-43	Finished	Bacteria	2721755606	1904640	Proteobacteria	Betaproteobacteria	4483	0.67	4806848
2684623163	Betaproteobacteria bacterium UKL13-2	Finished	Bacteria	2684623163	1690485	Proteobacteria	Betaproteobacteria	3211	0.55	3387087
643692008	Beutenbergia cavernae HKI 0122, DSM 12333	Finished	Bacteria	643692008	471853	Actinobacteria	Actinobacteria	4278	0.73	4669183
2558860265	Bibersteinia trehalosi USDA-ARS-USMARC-188	Finished	Bacteria	2558860265	1263829	Proteobacteria	Gammaproteobacteria	2221	0.41	2340975
2558860264	Bibersteinia trehalosi USDA-ARS-USMARC-189	Finished	Bacteria	2558860264	1263831	Proteobacteria	Gammaproteobacteria	2448	0.41	2454127
2558860263	Bibersteinia trehalosi USDA-ARS-USMARC-190	Finished	Bacteria	2558860263	1263832	Proteobacteria	Gammaproteobacteria	2377	0.41	2443169
2540341182	Bibersteinia trehalosi USDA-ARS-USMARC-192	Finished	Bacteria	2540341182	1171377	Proteobacteria	Gammaproteobacteria	2325	0.41	2407846
2645727657	Bifidobacterium actinocoloniiforme DSM 22766	Finished	Bacteria	2645727657	1437605	Actinobacteria	Actinobacteria	1542	0.63	1830060
2597490324	Bifidobacterium adolescentis 22L	Finished	Bacteria	2597490324	1680	Actinobacteria	Actinobacteria	1817	0.59	2203222
639633010	Bifidobacterium adolescentis ATCC 15703	Finished	Bacteria	639633010	367928	Actinobacteria	Actinobacteria	1709	0.59	2089645
2648501305	Bifidobacterium adolescentis BBMN23	Finished	Bacteria	2648501305	1680	Actinobacteria	Actinobacteria	1831	0.59	2173720
2639763076	Bifidobacterium animalis A6	Finished	Bacteria	2639763076	28025	Actinobacteria	Actinobacteria	1641	0.6	1958651
2576861480	Bifidobacterium animalis RH	Finished	Bacteria	2576861480	28025	Actinobacteria	Actinobacteria	1603	0.6	1931057
2513237236	Bifidobacterium animalis animalis ATCC 25527	Finished	Bacteria	2513237236	703613	Actinobacteria	Actinobacteria	1597	0.6	1932693
2721755707	Bifidobacterium animalis animalis YL2	Finished	Bacteria	2721755707	302912	Actinobacteria	Actinobacteria	1520	0.6	1800480
643348515	Bifidobacterium animalis lactis AD011	Finished	Bacteria	643348515	442563	Actinobacteria	Actinobacteria	1587	0.6	1933695
2554235355	Bifidobacterium animalis lactis ATCC 27673	Finished	Bacteria	2554235355	1167629	Actinobacteria	Actinobacteria	1620	0.61	1963012
2518645551	Bifidobacterium animalis lactis B420	Finished	Bacteria	2518645551	1168290	Actinobacteria	Actinobacteria	1625	0.6	1938595
646862308	Bifidobacterium animalis lactis BB-12	Finished	Bacteria	646862308	552531	Actinobacteria	Actinobacteria	1706	0.6	1942198
2627854011	Bifidobacterium animalis lactis BF052	Finished	Bacteria	2627854011	302911	Actinobacteria	Actinobacteria	1627	0.6	1938624
2511231214	Bifidobacterium animalis lactis BLC1	Finished	Bacteria	2511231214	1075106	Actinobacteria	Actinobacteria	1622	0.6	1943990
2540341089	Bifidobacterium animalis lactis Bi-07	Finished	Bacteria	2540341089	742729	Actinobacteria	Actinobacteria	1661	0.6	1938822
644736329	Bifidobacterium animalis lactis Bl-04, ATCC SD5219	Finished	Bacteria	644736329	580050	Actinobacteria	Actinobacteria	1631	0.6	1938709
2554235433	Bifidobacterium animalis lactis Bl12	Finished	Bacteria	2554235433	1281781	Actinobacteria	Actinobacteria	1607	0.6	1938606
651053004	Bifidobacterium animalis lactis CNCM I-2494	Finished	Bacteria	651053004	1042403	Actinobacteria	Actinobacteria	1724	0.6	1943113
644736330	Bifidobacterium animalis lactis DSM 10140	Finished	Bacteria	644736330	555970	Actinobacteria	Actinobacteria	1629	0.6	1938483
2630968340	Bifidobacterium animalis lactis KLDS2.0603	Finished	Bacteria	2630968340	1316911	Actinobacteria	Actinobacteria	1636	0.6	1946899
646862309	Bifidobacterium animalis lactis V9	Finished	Bacteria	646862309	573236	Actinobacteria	Actinobacteria	1636	0.6	1944050
2519899775	Bifidobacterium asteroides PRL2011	Finished	Bacteria	2519899775	1147128	Actinobacteria	Actinobacteria	1731	0.6	2167304
2526164719	Bifidobacterium bifidum BGN4	Finished	Bacteria	2526164719	484020	Actinobacteria	Actinobacteria	1903	0.63	2223664
649633015	Bifidobacterium bifidum PRL2010	Finished	Bacteria	649633015	702459	Actinobacteria	Actinobacteria	1767	0.63	2214656
649633016	Bifidobacterium bifidum S17	Finished	Bacteria	649633016	883062	Actinobacteria	Actinobacteria	1845	0.63	2186882
2565956586	Bifidobacterium breve 12L	Finished	Bacteria	2565956586	1385938	Actinobacteria	Actinobacteria	1821	0.59	2244624
2565956585	Bifidobacterium breve 689b	Finished	Bacteria	2565956585	1385942	Actinobacteria	Actinobacteria	1879	0.59	2331707
651053005	Bifidobacterium breve ACS-071-V-Sch8b	Finished	Bacteria	651053005	866777	Actinobacteria	Actinobacteria	1890	0.59	2327492
2565956584	Bifidobacterium breve JCM 7017	Finished	Bacteria	2565956584	1385939	Actinobacteria	Actinobacteria	1828	0.59	2288919
2588253744	Bifidobacterium breve JCM 7019	Finished	Bacteria	2588253744	1385940	Actinobacteria	Actinobacteria	1976	0.59	2359009
2565956583	Bifidobacterium breve NCFB 2258	Finished	Bacteria	2565956583	1385941	Actinobacteria	Actinobacteria	1892	0.59	2315904
2561511061	Bifidobacterium breve S27	Finished	Bacteria	2561511061	936351	Actinobacteria	Actinobacteria	1898	0.59	2294458
651053006	Bifidobacterium breve UCC2003 (NCIMB8807)	Finished	Bacteria	651053006	326426	Actinobacteria	Actinobacteria	1914	0.59	2422684
2597490194	Bifidobacterium coryneforme LMG 18911	Finished	Bacteria	2597490194	1687	Actinobacteria	Actinobacteria	1436	0.61	1755151
646311910	Bifidobacterium dentium Bd1	Finished	Bacteria	646311910	401473	Actinobacteria	Actinobacteria	2197	0.59	2636367
2627854274	Bifidobacterium kashiwanohense PV20-2	Finished	Bacteria	2627854274	1447716	Actinobacteria	Actinobacteria	2064	0.56	2370978
2648501683	Bifidobacterium longum	Finished	Bacteria	2648501683	216816	Actinobacteria	Actinobacteria	1892	0.6	2290145
2728369391	Bifidobacterium longum 35624	Finished	Bacteria	2728369391	216816	Actinobacteria	Actinobacteria	1894	0.6	2264056
2585427648	Bifidobacterium longum BXY01	Finished	Bacteria	2585427648	216816	Actinobacteria	Actinobacteria	1997	0.6	2480603
642555107	Bifidobacterium longum DJO10A	Finished	Bacteria	642555107	205913	Actinobacteria	Actinobacteria	2074	0.6	2389526
637000031	Bifidobacterium longum NCC2705	Finished	Bacteria	637000031	206672	Actinobacteria	Actinobacteria	1805	0.6	2260266
649633017	Bifidobacterium longum infantis 157F-NC	Finished	Bacteria	649633017	565040	Actinobacteria	Actinobacteria	2070	0.6	2408831
651053007	Bifidobacterium longum infantis JCM 1222	Finished	Bacteria	651053007	391904	Actinobacteria	Actinobacteria	2641	0.6	2828958
2721755679	Bifidobacterium longum longum AH1206	Finished	Bacteria	2721755679	1679	Actinobacteria	Actinobacteria	2144	0.6	2421287
649633018	Bifidobacterium longum longum BBMN68	Finished	Bacteria	649633018	890402	Actinobacteria	Actinobacteria	1870	0.6	2265943
2687453622	Bifidobacterium longum longum CCUG30698	Finished	Bacteria	2687453622	1679	Actinobacteria	Actinobacteria	2153	0.6	2458004
650377912	Bifidobacterium longum longum F8	Finished	Bacteria	650377912	722911	Actinobacteria	Actinobacteria	1744	0.6	2384987
2630968552	Bifidobacterium longum longum GT15	Finished	Bacteria	2630968552	1300227	Actinobacteria	Actinobacteria	1980	0.6	2337521
649633019	Bifidobacterium longum longum JCM 1217	Finished	Bacteria	649633019	565042	Actinobacteria	Actinobacteria	2009	0.6	2385164
646564512	Bifidobacterium longum longum JDM301	Finished	Bacteria	646564512	759350	Actinobacteria	Actinobacteria	2022	0.6	2477838
651053008	Bifidobacterium longum longum KACC 91563	Finished	Bacteria	651053008	1035817	Actinobacteria	Actinobacteria	2050	0.6	2395764
2687453409	Bifidobacterium longum longum NCIMB8809	Finished	Bacteria	2687453409	1679	Actinobacteria	Actinobacteria	1981	0.6	2340989
643348516	Bifidobacterium longum sv. Infantis	Finished	Bacteria	643348516	391904	Actinobacteria	Actinobacteria	2577	0.6	2832748
